,name,rank,price,market_cap,amount,operacion,variacion,market_value,cluster,roi,roi_acumulado
0,SHIB,11,2.028960842198004e-05,11140278927.288591,40678844.61163872,venta,-2979216.9008800904,825.3578282287223,2,0.07494711043219837,6.461926711151813
1,WBTC,12,36523.57979851642,10340023764.358427,0.022218147086540158,venta,-0.002488074221114956,811.4862680904245,2,-0.14888362573275693,3.067816499593037
2,MATIC,13,1.0646910816867796,8356618234.829847,749.151300007579,compra,41.41127385212553,797.6147079521264,2,-0.17798162143420138,2.90909218663589
3,NEAR,14,11.219779081847252,7600099259.929624,69.8537058614519,compra,2.133023051636883,783.7431478138287,2,4.5822161525201475,48.327575035337226
4,TRX,15,0.07458450086314695,7577730834.680642,10322.139033793994,venta,-3820.8879069722366,769.871587675531,2,-0.07834303009289212,2.762556302912487
5,CRO,16,0.28437423348204616,7184150154.108937,2658.4688010595123,compra,323.03306792901094,756.0000275372331,2,0.0067416097041805845,4.691643313370192
6,LTC,17,96.91891512799117,6805832186.161399,7.6572098069698775,venta,-1.1287388703744425,742.1284673989352,2,-0.5002501903037473,-1.1084925081902939
7,BCH,18,277.29331790818503,5283938556.234103,2.6518092800927526,,0.0,735.328993736635,2,-0.5810091203779858,-2.994800214081917
8,ATOM,19,17.853284252962517,5112650313.9463,40.01422578614894,compra,4.245339000543545,714.3853471223396,2,-0.026805827674973748,4.6639519629854425
9,LINK,20,10.917399723259242,5098529926.695226,64.16489317429817,compra,2.7986358339943678,700.5137869840418,2,-0.2903943911526008,3.4258231954205547
10,UNI,21,7.333387964180494,5064904231.442786,93.63233340437023,compra,2.756920927115644,686.6422268457438,2,-0.660917418841608,-2.3703581648074445
11,FTT,22,36.235395273061904,4955891187.403471,18.56667111363338,venta,-1.0121815575112398,672.7706667074459,2,0.26564734477591245,9.16410832317323
12,LEO,23,5.136645997756442,4900124663.907728,128.27419036798307,venta,-23.155359268643224,658.8991065691481,2,0.1655484472201625,1.9651359889972253
13,ALGO,24,0.6342793315731345,4271212401.7207284,1016.9455543050065,venta,-74.77183480332684,645.0275464308503,2,-0.07894326257085182,5.3425548892275225
14,XLM,25,0.17126374525961202,4245414748.9655595,3685.286604796641,venta,-273.9120731733189,631.1559862925524,2,-0.2875840719096411,2.0241419580700897
15,APE,26,13.72922112897458,3910682830.9563527,44.961357993682405,venta,-4.844123655078294,617.2844261542546,2,0.06724261087087657,0.0
16,ETC,27,28.296773604692753,3809368320.858302,20.917910585077244,,0.0,591.9093801091369,2,-0.3564016254334903,0.561123483748028
17,XMR,28,206.62237873482832,3743403686.5729146,2.853230659173926,venta,-0.566692392832521,589.5413058776588,2,-0.26450987180954844,0.19637812493387052
18,VET,29,0.047589737433260476,3060761421.7751594,12096.510230733595,compra,857.1964839903994,575.6697457393609,2,-0.3375968405731913,1.7570122492638844
19,ICP,30,12.72613798077447,2885147812.155745,44.145221940055855,compra,6.316599501888788,561.7981856010632,2,-0.40014875077630896,1.1251990267897725
20,HBAR,31,0.13597961505953424,2820408511.506468,4029.476221291504,compra,616.9373889330118,547.9266254627653,2,0.5838890708950759,13.330687812556075
21,FIL,32,13.98295368105412,2788525899.879832,38.19329431435313,compra,4.981786583751415,534.0550653244675,2,-0.3733127212914207,1.5610422274534446
22,EGLD,33,125.13076405081405,2739427491.288811,4.157119227490128,compra,0.1636566045347676,520.1835051861696,2,0.25819139576397765,8.934041333507961
23,MANA,34,1.467754106836293,2706685502.563993,344.95692615653064,compra,19.22836175361823,506.3119450478717,2,2.606210434813901,38.63079129723396
24,SAND,35,2.1295308632851637,2469275744.9333997,231.24360083229823,compra,14.803997251856941,492.4403849095738,2,3.2746561190067167,35.52311439604217
25,THETA,36,2.2982201848969743,2298220184.8969746,208.23454076169358,compra,24.829288507912906,478.56882477127596,2,-0.46991338204635413,-0.020899614112031117
26,RUNE,37,6.702308497862035,2216373403.623446,69.3339115591608,compra,10.398886707487002,464.69726463297815,2,2.309809577157964,13.917501783852858
27,XTZ,38,2.4891965967657823,2224014542.5692983,181.11293623028368,compra,16.916495937872014,450.8257044946803,2,-0.17798162143420115,4.250655815721144
28,CAKE,39,7.523673647695879,2210613508.075267,58.0772325883911,compra,7.617853395678921,436.9541443563824,2,-0.36065237222660096,-0.11554606650898847
29,EOS,40,2.018261476181896,1995444398.1444008,209.6272406776862,compra,28.330769351104692,423.08258421808455,2,-0.46082665491920727,-0.9283657140483439
30,KLAY,41,0.6992850750109695,1955798735.1181521,585.1848390634785,compra,89.93669728259249,409.2110240797867,2,-0.353345542194905,0.6365259448819945
31,AAVE,42,141.5612220948732,1939923929.5081797,2.7927101651929473,compra,0.3541814114077706,395.3394639414888,2,-0.5169582723891698,-1.6485668174167176
32,FTM,43,0.742523491505728,1889726943.73194,513.7452325307991,compra,60.711850944439334,381.46790380319106,2,1.8638731516756084,46.16318531317724
33,ZEC,44,125.74116907505893,1800549098.805693,2.9234366625417896,compra,0.2577929122223517,367.5963436648932,2,1.6182075759607777,6.784676602194718
34,AXS,45,28.984409279903637,1765367908.215731,12.203967316037408,compra,0.9155870678367997,353.72478352659533,2,2.6526722792915667,83.63537846806916
35,HNT,46,14.748105177090823,1726006869.5080783,23.043856773968034,compra,1.8022609253508755,339.8532233882974,2,1.4206070041901522,23.873841701117843
36,KCS,47,17.304408665930094,1702405318.3761778,18.83807008625558,compra,11.126900116031738,325.98166324999954,2,1.32180671830484,4.338268471358056
37,FLOW,48,4.562753390737903,1661121150.7806191,68.40389483798647,compra,5.599490078928177,312.11010311170173,2,1.3431689422800428,21.592795307646995
38,GMT,49,2.738164443652081,1642898666.1912487,108.91914971170333,compra,32.64171700814185,298.23854297340387,2,0.8384282166692387,0.0
39,BTT,50,1.67629961658114e-06,1557743595.6032555,169639711.19618845,compra,93044851.74106398,284.366982835106,2,-0.3043892398659841,-0.9075594992642976
