,name,rank,price,market_cap,amount,operacion,variacion,market_value,cluster,roi,roi_acumulado
0,SOL,11,37.35513716816981,10184408504.325426,30.440353384493143,,0.0,1137.1035761253036,2,0.13250278356706247,0.13250278356706247
1,LTC,12,143.43597589235108,9574726406.380522,7.753062395367545,venta,-3.0020987015173124,1112.068070833833,2,-0.2511326122331091,-0.2511326122331091
2,WBTC,13,40895.66538606159,7938807648.407725,0.026727975933455137,venta,-0.0014746755630294954,1093.0583602212885,2,0.14643944697086964,0.14643944697086964
3,THETA,14,7.08761074719758,7087610747.19758,151.84885476772678,,0.0,1076.2455750013849,2,0.19210309449789942,0.19210309449789942
4,MATIC,15,1.06494474498689,6852638069.199344,990.6982911204359,compra,109.88497792052249,1055.0389389962004,2,0.08731871329721153,0.08731871329721153
5,ETC,16,52.46417853374035,6756120583.4236965,19.747363960294795,compra,2.615426711532617,1036.0292283836561,2,0.12650136963224567,0.12650136963224567
6,XLM,17,0.2804182871502,6567818996.382008,3626.7945578968875,compra,145.10808562977172,1017.0195177711121,2,0.1479585385776221,0.1479585385776221
7,LUNA,18,14.5546345999366,6039030665.886469,68.56989780855888,venta,-30.646421692460695,998.0098071585679,2,0.6659527297378285,0.6659527297378285
8,VET,19,0.09082217168916,5841280375.582346,10779.30728078892,compra,359.9314305361713,979.0000965460238,2,0.1265013696322459,0.1265013696322459
9,ICP,20,41.99377653105011,5748914981.095207,22.86030134069187,compra,2.6217736414155475,959.9903859334796,2,0.025014759755466853,0.025014759755466853
10,FIL,21,57.84474201594749,5459722713.726752,16.26735019513981,compra,1.0759759704368737,940.9806753209352,2,0.1041944118177458,0.1041944118177458
11,TRX,22,0.0701346992814,5025828520.21734,12935.69410125108,,0.0,907.2410157874242,2,0.08610970838748866,0.08610970838748866
12,AAVE,23,373.0520018079918,4824861343.680697,2.420470201794004,venta,-0.23826984354328187,902.9612540958472,2,0.10327453726869451,0.10327453726869451
13,XMR,24,252.86154079736482,4543253746.751973,3.495792759531089,venta,-0.24170533006254186,883.951543483303,2,0.10278555132419864,0.10278555132419864
14,EOS,25,4.18942499015496,4004268777.856269,205.4550352737175,,0.0,860.7384591288808,2,0.09691878503083173,0.09691878503083173
15,FTT,26,39.91483493598356,3765843236.2726936,20.953350628086543,,0.0,836.3495316758618,2,0.5733794834584114,0.5733794834584114
16,CAKE,27,17.46092041688872,3590955379.5108986,47.35846632952102,venta,-1.2583926710075888,826.9224116456705,2,0.2099459155309309,0.2099459155309309
17,GRT,28,0.70071366120051,3304380077.2441196,1152.9855142954623,compra,499.0156137610219,807.9127010331264,2,0.679870463486683,0.679870463486683
18,CRO,29,0.1299929606844,3284013945.633615,6068.8131593209855,venta,-415.1944956533201,788.9029904205822,2,0.05055745707276871,0.05055745707276871
19,MKR,30,3278.273018113088,3249845086.652552,0.23484721240550432,venta,-0.025941314399693598,769.8932798080381,2,0.07348954047308132,0.07348954047308132
20,NEO,31,43.89201591110711,3096091492.6028953,17.120863899258858,,0.0,751.4692306781691,2,0.22004136893462256,0.22004136893462256
21,BTCB,32,40940.90575044664,2993233214.3810344,0.017876347510337273,compra,0.0006888490659496677,731.8738585829498,2,0.2571102240823613,0.2571102240823613
22,LEO,33,3.0093753886377,2870806080.711289,236.88109853689895,compra,16.216181443512227,712.8641479704056,2,0.26100899585699167,0.26100899585699167
23,ATOM,34,13.02402494719665,2855738342.2834373,54.180451494789864,,0.0,705.6475519185212,2,-0.038709167245948084,-0.038709167245948084
24,XTZ,35,3.22250691970374,2754830148.822262,209.41606754016183,compra,15.521865122606926,674.8447267453173,2,0.2304861114444532,0.2304861114444532
25,ALGO,36,0.85127344251543,2702544224.842198,770.4163942843613,venta,-30.611520375925092,655.8350161327731,2,-0.06351090958283179,-0.06351090958283179
26,KLAY,37,1.08446213918566,2703388254.8742204,587.226868056852,venta,-30.869902040642415,636.825305520229,2,0.006341223538139706,0.006341223538139706
27,BSV,38,140.46528965256618,2641686160.14325,4.398350627659122,venta,-0.3085622999809202,617.8155949076848,2,-0.07313178447979773,-0.07313178447979773
28,COMP,39,474.9069242754655,2587264793.3423467,1.260891037141014,venta,-0.057049220630590154,598.8058842951407,2,-0.07831706120998072,-0.07831706120998072
