,name,rank,price,market_cap,amount,operacion,variacion,market_value,cluster,roi,roi_acumulado
0,SHIB,11,2.672099739660614e-05,14671518445.425695,43658061.51251881,compra,2708350.032244265,1166.5869480168858,2,0.5193643604615525,6.386979600719615
1,WBTC,12,45553.941275253615,12542360095.993187,0.024706221307655114,,0.0,1125.4657545823407,2,0.18042950333119978,3.2167001253257936
2,MATIC,13,1.5929209875057015,12358664866.616375,707.7400261554535,compra,47.82301569305366,1127.373941360856,2,0.1618668638823637,3.0870738080700915
3,CRO,14,0.4710782942373428,11900857397.321997,2335.4357331305014,,0.0,1100.1730814640548,2,0.4650661093154287,4.684901703666012
4,NEAR,15,16.068369212413124,10633068454.252247,67.72068280981502,venta,-18.48338461508594,1088.1609347048263,2,6.750434007869133,43.74535888281708
5,LTC,16,123.21317478363206,8625563716.884912,8.78594867734432,,0.0,1082.5446300216468,2,-0.2710137171571403,-0.6082423178865467
6,ATOM,17,29.325707963350105,8398011699.199835,35.768886785605396,compra,5.459016110237911,1048.9479280487965,2,0.42896269465991854,4.690757790660416
7,LINK,18,16.7737364039103,7833495081.766829,61.366257340303804,venta,-1.9955499749017385,1029.3414247207816,2,0.04270103168930106,3.7162175865731557
8,UNI,19,11.111200421186485,7656065909.295803,90.87541247725459,venta,-5.808847130931303,1009.7349213927668,2,-0.5013654709171522,-1.7094407459658365
9,TRX,20,0.06942675338510193,7059192972.240595,14143.02694076623,,0.0,981.9044435354297,2,0.1754935350966611,2.840899333005379
10,BCH,21,365.98480970048905,6964132801.765513,2.6518092800927526,venta,-0.1628599142258893,970.5219147367369,2,-0.44699605997906733,-2.4137910937039315
11,FTT,22,48.568495170821954,6662321634.26529,19.57885267114462,venta,-0.773676229857212,950.915411408722,2,0.7889061237553852,8.898460978397317
12,ETC,23,44.522080935994595,5966947106.745039,20.917910585077244,venta,-3.705119261017589,931.3089080807072,2,0.012636257512151694,0.9175251091815183
13,ALGO,24,0.8351084390964321,5602608544.125758,1091.7173891083332,compra,52.8900796999792,911.7024047526924,2,0.3018508233862631,5.4214981517983745
14,XLM,25,0.22532233767113977,5572286438.692514,3959.1986779699596,venta,-222.31111980073038,892.0959014246774,2,0.006951282031381956,2.311726029979731
15,LEO,26,5.761685220555086,5496383411.908485,151.4295496366263,compra,4.1547841753062755,872.4893980966625,2,0.5433753863511996,1.7995875417770628
16,VET,27,0.07588389415819864,4880516436.956752,11239.313746743195,venta,-819.6652482826445,852.8828947686476,2,-0.01861730914790638,2.0946090898370757
17,MANA,28,2.558192564315315,4709119767.345012,325.7285644029124,compra,24.715857672716027,833.2763914406327,2,4.935017033052939,36.02458086242006
18,FIL,29,24.874647512774928,4655221578.239397,33.21150773060172,,0.0,826.1245481665173,2,-0.030583588510137316,1.9343549487448652
19,ICP,30,21.056362135534446,4573978028.300768,37.828622438167066,,0.0,796.5331731464497,2,-0.14951412943989362,1.5253477775660815
20,HBAR,31,0.226944488986618,4440249923.65979,3412.538832358492,compra,78.38056891712085,774.4568814565881,2,1.2387190791879692,12.746798741661
21,XMR,32,222.39122765435738,4026009129.692644,3.419923052006447,,0.0,760.5608860191504,2,-0.05115211100924699,0.46088799674341896
22,EGLD,33,184.50137775818135,4013043580.756526,3.9934626229553603,,0.0,736.7993559610646,2,0.782129961508244,8.675849937743983
23,SAND,34,3.3315597761263334,3857642223.331855,216.4396035804413,,0.0,721.0814772493273,2,5.259387823344856,32.24845827703545
24,AXS,35,61.65905584687203,3755498943.993358,11.288380248200609,venta,-0.2858903570715996,696.0308681445284,2,6.187431517394965,80.9827061887776
25,THETA,36,3.6894375438311657,3689437543.831166,183.40525225378067,,0.0,676.662223400924,2,-0.25049528733715587,0.449013767934323
26,FTM,37,1.4498222166069954,3689806635.999568,453.0333815863597,compra,17.644681032096855,656.8178614884988,2,3.9310650261899305,44.29931216150163
27,RUNE,38,10.81209959212203,3575432253.073896,58.935024851673795,compra,31.941993738878715,637.2113581604839,2,3.5385424370404834,11.607692206694894
28,WAVES,39,30.109464151645042,3249616068.1582017,20.511984262553735,venta,-4.636031396049223,617.604854832469,2,0.6266136094353092,0.031459864393379666
29,XTZ,40,3.6716589284348813,3267890404.564177,164.19644029241167,,0.0,602.8733260168582,2,0.09925620698230553,4.428637437155345
30,APE,41,11.613015857479036,3222611900.4504323,49.8054816487607,compra,49.8054816487607,578.3918481764391,2,0.0,0.0
31,KLAY,42,1.1282936728223991,3137022604.25057,495.24814178088604,venta,-11.252200847766657,558.7853448484242,2,-0.11698118344940378,0.9898714870768995
32,AAVE,43,221.10825664182786,3023906194.8664093,2.4385287537851768,venta,-0.6184616160338136,539.1788415204095,2,-0.3412095101697936,-1.1316085450275477
33,HNT,44,24.460136700426823,2809463057.5044737,21.24159584861716,venta,-1.3667807749516097,519.5723381923946,2,2.7006576794330095,22.45323469692769
34,EOS,45,2.7577251294856016,2719470403.5477204,181.2964713265815,venta,-46.44469158233306,499.9658348643796,2,-0.3628472036774135,-0.4675390591291366
35,CAKE,46,9.519723373959836,2675534429.131274,50.45937919271218,venta,-8.305523048642383,480.3593315363647,2,-0.2971422675279528,0.2451063057176125
36,FLOW,47,7.336313909445903,2624361427.202037,62.80440475905829,venta,-14.343162129737317,460.75282820834985,2,2.459105316879503,20.24962636536695
37,ZEC,48,165.49335402657243,2334226870.2043576,2.665643750319438,compra,1.5544920684825092,441.146324880335,2,2.1420678410280267,5.1664690262339406
38,MIOTA,49,0.8213723231648417,2283029245.8547397,513.2140561153544,venta,-141.92119893596305,421.53982155232006,2,-0.15321567547556547,2.847986354881852
39,MKR,50,2302.0017043641046,2250508313.3001957,0.17460165970438912,venta,-0.050594394228418715,401.9333182243052,2,-0.4395701009508599,-3.2266595208886484
