,name,rank,price,market_cap,amount,operacion,variacion,market_value,cluster,roi,roi_acumulado,fecha,rank_roi
0,ANY,478,1.71046495940887,31881904.096669365,12.628145277799128,compra,0.0,21.599999999999998,3,0.0,0.0,2021-07-05,9
1,ANY,456,2.37238203799912,44219588.48095227,13.99561904271117,compra,1.3674737649120416,33.20295522760642,3,0.5371738531299268,0.5371738531299268,2021-08-05,9
2,ANY,395,5.10121416450059,95083164.30252138,15.652254928146872,compra,1.656635885435703,79.84550454583699,3,2.6965511363813426,3.2337249895112694,2021-09-05,9
3,ANY,324,6.96171279297126,129761594.000015,13.009998427164955,venta,-2.642256500981918,90.57187248693023,3,3.193142244765289,6.426867234276559,2021-10-05,9
4,ANY,283,12.185619017324077,227131654.8940827,11.772173293326441,venta,-1.2378251338385151,143.45121875839328,3,5.641260127703394,12.068127361979952,2021-11-05,9
5,ANY,251,14.789000497820652,275656915.95346254,8.943042488658733,venta,-2.829130804667708,132.25865981680525,3,5.123086102629873,17.191213464609824,2021-12-05,9
6,ANY,234,19.16171217070432,357161289.03658223,6.121174102742803,venta,-2.821868385915931,117.29217630352686,3,4.4301933473855035,21.621406811995328,2022-01-05,9
7,ANY,208,24.378112332875798,454391442.03409076,4.230601692205082,venta,-1.8905724105377208,103.13408328822992,3,3.7747260781587926,25.39613289015412,2022-02-05,9
8,ANY,217,14.81421842474558,276126960.9685999,5.818609481142192,compra,1.5880077889371105,86.19815178193598,3,2.990655175089629,28.38678806524375,2022-03-05,9
9,ANY,242,12.485806243712236,232726940.73148447,7.995527758395688,compra,2.1769182772534954,99.83061040755138,3,3.6217875188681194,32.00857558411187,2022-04-05,9
10,ANY,234,11.066216869414498,206266759.80871788,6.515500661744396,venta,-1.480027096651292,72.10194333567716,3,2.3380529322072765,34.34662851631914,2022-05-05,9
11,ANY,266,4.913216305617583,91579012.01087864,9.415434292726822,compra,2.899933630982426,46.260065291496375,3,1.1416696894211285,35.48829820574027,2022-06-05,9
