,name,rank,price,market_cap,amount,operacion,variacion,market_value,cluster,roi,roi_acumulado,fecha,rank_roi
0,KDA,395,0.371953509863,47408046.14839459,125.8221760489305,compra,0.0,46.8,3,0.0,0.0,2021-07-05,16
1,KDA,446,0.33749449489042,45849546.68429843,98.38073133129765,venta,-27.441444717632855,33.20295522760642,3,-0.29053514470926456,-0.29053514470926456,2021-08-05,16
2,KDA,338,0.85583754634311,125774828.27705891,122.00136876974815,compra,23.6206374384505,104.4133520984022,3,1.2310545320171413,0.9405193873078768,2021-09-05,16
3,KDA,226,2.166177144406119,330680544.83108646,63.947534342086016,venta,-58.05383442766214,138.5216873329521,3,1.959865113951968,2.900384501259845,2021-10-05,16
4,KDA,71,10.780716696630032,1690411451.9954746,23.588402789441822,venta,-40.35913155264419,254.29988779896988,3,4.433758286302775,7.33414278756262,2021-11-05,16
5,KDA,64,12.2547752853292,1972091840.9509127,17.53767957374137,venta,-6.050723215700451,214.9203222023085,3,3.592314576972404,10.926457364535025,2021-12-05,16
6,KDA,65,10.720554968771912,1785077920.489534,17.53767957374137,,0.0,188.01365789500272,3,3.0173858524573234,13.943843216992349,2022-01-05,16
7,KDA,79,6.141491137337442,1030640881.3859241,24.34673396415598,compra,6.809054390414609,149.52525086397645,3,2.19498399282001,16.13882720981236,2022-02-05,16
8,KDA,65,6.829773258635034,1169855477.6368449,18.931408522154175,venta,-5.415325442001806,129.29722767290397,3,1.7627612750620507,17.90158848487441,2022-03-05,16
9,KDA,75,7.1087358444205595,1217638309.757125,22.820476869962256,compra,3.889068347808081,162.22474191227099,3,2.4663406391510896,20.367929124025498,2022-04-05,16
10,KDA,85,3.7191480425838472,637043946.4089335,29.88780262838819,compra,7.067325758425934,111.1571626425023,3,1.375153047916716,21.743082171942213,2022-05-05,16
11,KDA,89,1.998086051146224,369251193.4133221,38.93777190161725,compra,9.049969273229063,77.8010188993348,3,0.6624149337464704,22.40549710568868,2022-06-05,16
