,name,rank,price,market_cap,amount,operacion,variacion,market_value,cluster,roi,roi_acumulado,fecha,rank_roi
0,TLOS,424,0.15505725258544,41884599.06141454,255.3895373464038,compra,0.0,39.6,3,0.0,0.0,2021-07-05,25
1,TLOS,476,0.14576047454714,39373321.361052886,170.84340935409932,venta,-84.5461279923045,24.902216420704814,3,-0.3711561509923027,-0.3711561509923027,2021-08-05,25
2,TLOS,248,0.82868218612105,223846485.9674412,177.88132505343708,compra,7.037915699337759,147.40708531539136,3,2.7224011443280642,2.3512449933357615,2021-09-05,25
3,TLOS,247,0.8393317935740932,226723194.60824713,152.3428206838652,venta,-25.538504369571882,127.86617292272503,3,2.2289437606748743,4.580188754010636,2021-10-05,25
4,TLOS,258,1.0005573740134543,270274003.63232356,156.40506252809405,compra,4.062241844228851,156.4922386455199,3,2.9518242082201995,7.532012962230835,2021-11-05,25
5,TLOS,268,0.8946749829196302,241672687.50759077,135.50966233171445,venta,-20.89540019637959,121.23710483207148,3,2.061543051314936,9.593556013545772,2021-12-05,25
6,TLOS,330,0.5555807245844314,150075378.65825814,149.54074995518002,compra,14.031087623465567,83.0819582149982,3,1.0980292478534897,10.691585261399261,2022-01-05,25
7,TLOS,216,1.1880688011635905,320925236.0942779,83.90381136038134,venta,-65.63693859479868,99.6835005759843,3,1.517260115555159,12.20884537695442,2022-02-05,25
8,TLOS,219,0.9657082719531833,260860444.16892168,89.258997033956,compra,5.355185673574667,86.19815178193598,3,1.1767210045943428,13.385566381548763,2022-03-05,25
9,TLOS,235,0.9005085036505172,243248458.21715507,110.86026395403717,compra,21.60126692008116,99.83061040755138,3,1.5209750102917012,14.906541391840465,2022-04-05,25
10,TLOS,237,0.6970400402016421,188286856.15663686,103.44017441927622,venta,-7.420089534760947,72.10194333567716,3,0.8207561448403324,15.727297536680798,2022-05-05,25
11,TLOS,323,0.2561464096189061,69191150.29461165,139.55461699450314,compra,36.11444257522692,35.746414088883554,3,-0.09731277553324358,15.629984761147554,2022-06-05,25
