,name,rank,price,market_cap,amount,operacion,variacion,market_value,cluster,roi,roi_acumulado,fecha,rank_roi
0,FLOW,97,10.45100413643415,443429510.9252909,12.745186803212523,compra,0.0,133.20000000000002,3,0.0,0.0,2021-07-05,15
1,FLOW,67,22.32036437019983,1137148438.731608,7.251871163478329,venta,-5.493315639734194,161.86440673458128,3,0.21519824875811766,0.21519824875811766,2021-08-05,15
2,FLOW,74,26.57471324560996,1516481334.2112012,9.01370078478952,compra,1.7618296213111915,239.53651363751095,3,0.7983221744557878,1.0135204232139055,2021-09-05,15
3,FLOW,76,19.765982461710568,1273810477.5642686,10.51212766185195,compra,1.49842687706243,207.78253099942816,3,0.5599289114071182,1.5734493346210237,2021-10-05,15
4,FLOW,42,13.950764006236057,4315979054.517567,62.35133747651618,compra,51.83920981466423,869.8487946080592,2,5.530396355916359,7.103845690537383,2021-11-05,15
5,FLOW,46,9.263991372367801,2912072081.3390555,62.35133747651618,,0.0,577.622252438039,2,3.336503396681974,10.440349087219357,2021-12-05,15
6,FLOW,50,8.446909082905282,2676281397.6179266,57.22133315553515,venta,-5.130004320981029,483.34339876743906,2,2.628704194950743,13.069053282170099,2022-01-05,15
7,FLOW,47,6.568923644871547,2089458985.2396421,68.02179173824457,compra,10.800458582709425,446.82995611588285,2,2.35457925011924,15.42363253228934,2022-02-05,15
8,FLOW,44,5.813139265999597,1929220752.9590702,77.14756688879561,compra,9.125775150551036,448.4695503575881,2,2.3668885161981086,17.79052104848745,2022-03-05,15
9,FLOW,47,7.336313909445903,2624361427.202037,62.80440475905829,venta,-14.343162129737317,460.75282820834985,2,2.459105316879503,20.24962636536695,2022-04-05,15
10,FLOW,48,4.562753390737903,1661121150.7806191,68.40389483798647,compra,5.599490078928177,312.11010311170173,2,1.3431689422800428,21.592795307646995,2022-05-05,15
11,FLOW,27,2.4376795704671466,2525923570.9180574,169.7613150361748,compra,101.35742019818834,413.82368951932057,2,2.1067844558507547,23.69957976349775,2022-06-05,15
