,name,rank,price,market_cap,amount,operacion,variacion,market_value,cluster,roi,roi_acumulado,fecha,rank_roi
0,API3,448,2.57325702075866,35633302.68454956,11.192041746187114,compra,0.0,28.800000000000004,3,0.0,0.0,2021-07-05,19
1,API3,409,4.17624287979135,57830727.91381183,12.919459858511885,compra,1.7274181123247718,53.954802244860424,3,0.8734306335020978,0.8734306335020978,2021-08-05,19
2,API3,414,6.2796261668741,86957431.04747127,10.75885394674465,venta,-2.1606059117672367,67.56158076955438,3,1.3458882211650822,2.21931885466718,2021-09-05,19
3,API3,313,3.758729445233215,138726472.2060729,28.34871348279752,compra,17.58985953605287,106.55514410227089,3,2.6998313924399606,4.91915024710714,2021-10-05,19
4,API3,333,4.648457720509409,171564394.34159437,23.846332634478404,venta,-4.502380848319118,110.84866904057661,3,2.848912119464465,7.7680623665716055,2021-11-05,19
5,API3,355,3.848609593014278,142043751.6231483,21.47831843883174,venta,-2.3680141956466647,82.66166238550328,3,1.8701966106077523,9.638258977179358,2021-12-05,19
6,API3,324,4.145334287934735,152995210.2855805,20.04228186296426,venta,-1.4360365758674796,83.0819582149982,3,1.884790215798548,11.523049192977906,2022-01-05,19
7,API3,318,3.579374912839712,132106889.20185465,21.422627608139027,compra,1.3803457451747683,76.67961582768024,3,1.6624866606833413,13.185535853661246,2022-02-05,19
8,API3,173,6.507110437449656,240163195.6744088,14.775235997045918,venta,-6.64739161109311,96.14409237215936,3,2.338336540699977,15.523872394361224,2022-03-05,19
9,API3,259,5.6250746560416465,207609186.64100045,17.747428525295692,compra,2.9721925282497743,99.83061040755138,3,2.466340639151089,17.990213033512312,2022-04-05,19
10,API3,292,3.257500015952163,120227191.6637594,18.445112044663556,compra,0.6976835193678639,60.08495277973097,3,1.086283082629547,19.076496116141858,2022-05-05,19
11,API3,361,1.506655501852718,55607354.99783476,20.934416373917507,compra,2.489304329253951,31.540953607838436,3,0.09517200027216766,19.171668116414025,2022-06-05,19
