,name,rank,price,market_cap,amount,operacion,variacion,market_value,cluster,roi,roi_acumulado,fecha,rank_roi
0,SAND,144,0.26672227704824,187503713.99772373,431.90992996496004,compra,0.0,115.2,3,0.0,0.0,2021-07-05,6
1,SAND,103,0.63743472478561,448111719.9925594,240.9088522426012,venta,-191.00107772235884,153.5636679276797,3,0.3330179507611084,0.3330179507611084,2021-08-05,6
2,SAND,101,0.97749350591752,865511788.5158144,232.48501241746737,venta,-8.423839825133818,227.25258986122836,3,0.972678731434274,1.3056966821953824,2021-09-05,6
3,SAND,106,0.8051173636935159,718362843.2748519,244.84258504234853,compra,12.357572624881158,197.12701658920113,3,0.711172019003482,2.0168687011988644,2021-10-05,6
4,SAND,64,2.567212810739699,2290585667.6028943,99.05680071988175,venta,-145.78578432246678,254.29988779896988,3,1.2074643038105024,3.224333005009367,2021-11-05,6
5,SAND,33,5.429076077090277,4958726003.88601,163.59147529219277,compra,64.53467457231102,888.1505649247488,2,6.709640320527333,9.9339733255367,2021-12-05,6
6,SAND,32,5.018268399082514,4614289358.367885,180.88759078290462,compra,17.296115490711856,907.7424806120197,2,6.879709033090449,16.813682358627148,2022-01-05,6
7,SAND,31,4.350383587617572,4024341415.1292057,172.64100784724218,venta,-8.24658293566244,751.0546070883988,2,5.519571242086795,22.33325360071394,2022-02-05,6
8,SAND,32,3.010309068602401,3386431449.5007305,216.4396035804413,compra,43.79859573319911,651.5501014629111,2,4.655816852976659,26.9890704536906,2022-03-05,6
9,SAND,34,3.3315597761263334,3857642223.331855,216.4396035804413,,0.0,721.0814772493273,2,5.259387823344856,32.24845827703545,2022-04-05,6
10,SAND,35,2.1295308632851637,2469275744.9333997,231.24360083229823,compra,14.803997251856941,492.4403849095738,2,3.2746561190067167,35.52311439604217,2022-05-05,6
11,SAND,36,1.2972676560175946,1602858353.4304345,252.99713101886007,compra,21.753530186561846,328.2049951360129,2,1.8490016938890008,37.37211608993117,2022-06-05,6
