,name,rank,price,market_cap,amount,operacion,variacion,market_value,cluster,roi,roi_acumulado,fecha,rank_roi
0,FTM,90,0.23010600385098,585621223.2557063,578.8636444543284,compra,0.0,133.20000000000002,3,0.0,0.0,2021-07-05,3
1,FTM,94,0.26004527952946,661816867.6665142,590.526650610794,compra,11.663006156465599,153.5636679276797,3,0.1528803898474449,0.1528803898474449,2021-08-05,3
2,FTM,46,1.21238412522146,3085525203.974233,590.526650610794,,0.0,715.9451367207263,2,4.374963488894341,4.527843878741786,2021-09-05,3
3,FTM,42,1.4128570130156257,3595729960.97681,548.61650611977,venta,-41.91014449102406,775.1166781274469,2,4.819194280236087,9.347038158977874,2021-10-05,3
4,FTM,30,2.6568875792465696,6761795555.8383045,465.2439675313951,venta,-83.37253858837481,1236.100918653558,2,8.280036926828512,17.627075085806386,2021-11-05,3
5,FTM,36,1.5342843665187396,3904763337.3560233,532.5600244397647,compra,67.31605690836955,817.0985197307688,2,5.134373271252017,22.761448357058402,2021-12-05,3
6,FTM,22,2.9568833586496646,7525286696.292706,386.73143631396755,venta,-145.82858812579713,1143.5197483034533,2,7.584983095371269,30.34643145242967,2022-01-05,3
7,FTM,25,2.0922303423363577,5324739345.806968,413.50076695523234,compra,26.769330641264787,865.1388512030923,2,5.495036420443634,35.8414678728733,2022-02-05,3
8,FTM,27,1.6908270628512705,4303165481.514648,435.38870055426287,compra,21.887933599030532,736.1669977567956,2,4.526779262438405,40.368247135311705,2022-03-05,3
9,FTM,37,1.4498222166069954,3689806635.999568,453.0333815863597,compra,17.644681032096855,656.8178614884988,2,3.9310650261899305,44.29931216150163,2022-04-05,3
10,FTM,43,0.742523491505728,1889726943.73194,513.7452325307991,compra,60.711850944439334,381.46790380319106,2,1.8638731516756084,46.16318531317724,2022-05-05,3
11,FTM,52,0.35187044210808155,895512482.4483509,233.05873289348517,venta,-280.6864996373139,82.00647938037991,3,-0.38433574038753826,45.778849572789696,2022-06-05,3
