,name,rank,price,market_cap,amount,operacion,variacion,market_value,cluster,roi,roi_acumulado
0,BTC,1,39400.584138040096,747638613405.0668,0.11812118967821386,compra,0.003653017729198668,4654.043872401859,1,0.18877238120098583,3.6769051366120102
1,ETH,2,2664.8311744432795,319352820652.91534,1.6260224553935705,compra,0.16926594184374721,4333.075329477593,1,0.1887723812009856,3.675204976475576
2,BNB,3,384.8733628254412,63549043022.57858,10.424485490758716,compra,0.5514977145205009,4012.1067865533264,1,0.1887723812009856,3.5312907754283556
3,XRP,4,0.7549002828344562,36196925892.78506,4889.570619539029,compra,189.4307780318686,3691.1382436290605,1,0.30198879845822235,3.2131621052408232
4,LUNA,5,87.40906355588004,32294799217.063183,38.55629569295485,venta,-11.661241506321252,3370.169700704794,1,4.625739719486354,26.686356590129144
5,ADA,6,0.8656716699785976,29151081060.705368,3522.3529468810216,compra,185.0967803912713,3049.2011577805283,1,-0.01797064161657702,3.187422646352589
6,SOL,7,89.64784022450974,28456383337.084904,30.160322674759794,,0.0,2703.8077882665243,1,1.6928680119679047,22.622729697114472
7,AVAX,8,76.72742425653473,20376044908.086983,31.374232815158962,compra,8.081750026573566,2407.2640719319957,1,4.187370390695209,23.231607001885436
8,DOT,9,17.312722230443402,17097686360.383593,120.50649812535559,compra,5.6735203042809985,2086.29552900773,1,-0.09093876731689332,2.7235810194825385
9,DOGE,10,0.12499555537435077,16583255865.60485,14123.11806445008,venta,-328.9275657469719,1765.3269860834637,1,-0.3117633582520609,0.9523041957616989
