,name,rank,price,market_cap,amount,operacion,variacion,market_value,cluster,roi,roi_acumulado
0,BTC,1,33746.00245614429,632696207199.6967,0.11601374133389175,compra,0,3914.9999999999995,1,0,0
1,ETH,2,2198.5824638731824,256297846064.34692,1.6578864154036341,compra,0,3645.0000000000005,1,0,0
2,BNB,3,302.3779801292477,46394729480.23891,11.16152703499573,compra,0,3375.0,1,0,0
3,ADA,4,1.40489809906076,44881335857.741,2210.1247073192267,compra,0,3105.0,1,0,0
4,XRP,5,0.65430037356585,30193951998.348354,4332.872354251652,compra,0,2835.0,1,0,0
5,DOGE,6,0.23161441968311,30183443827.366554,11074.440026270295,compra,0,2565.0,1,0,0
6,DOT,7,15.23558236788137,14593231500.305983,150.6342156528368,compra,0,2295.0,1,0,0
7,UNI,8,20.09518101847793,11801301166.900497,100.77042839962333,compra,0,2025.0,1,0,0
8,BCH,9,505.0554572601982,9485721166.708668,3.4748659276358365,compra,0,1755.0,1,0,0
9,LTC,10,138.07324563740082,9216722526.272694,10.755161096884857,compra,0,1485.0,1,0,0
