,name,rank,price,market_cap,amount,operacion,variacion,market_value,cluster,roi,roi_acumulado
0,BTC,1,45555.99340419705,865734982990.9701,0.12705475678454137,compra,0.008933567106327506,5788.105662048427,1,0.47844333641083714,4.155348473022848
1,ETH,2,3411.7925088849843,410298423739.00305,1.5794999101450835,venta,-0.04652254524848699,5388.925961217502,1,0.47844333641083714,4.153648312886413
2,BNB,3,445.17260115045536,73505457938.93907,11.208565503563383,compra,0.784080012804667,4989.746260386575,1,0.47844333641083714,4.009734111839193
3,SOL,4,126.86223599214539,41322645994.39969,36.185445760548255,compra,6.0251230857884615,4590.566559555649,1,3.5719928386486393,26.194722535763113
4,LUNA,5,116.1133119745065,40881699066.7198,36.097384420874775,venta,-2.4589112720800728,4191.386858724723,1,5.996576915972413,32.682933506101556
5,ADA,6,1.1708008459835972,39517520585.1102,3238.9856660104647,venta,-283.3672808705569,3792.207157893797,1,0.22132275616547403,3.408745402518063
6,XRP,7,0.8176419440253669,39357366402.47102,4149.771769729079,venta,-739.7988498099502,3393.0274570628717,1,0.1968350818563922,3.4099971870972157
7,AVAX,8,91.0210934410003,24392972576.85365,32.89180170278389,compra,1.5175688876249254,2993.847756231945,1,5.451389104338197,28.682996106223634
8,DOGE,9,0.17290653025371433,22939641521.20304,15006.188902141139,compra,883.0708376910588,2594.668055401019,1,0.01156649333373072,0.9638706890954296
9,DOT,10,21.78971353652218,21519070367.509697,100.75801826812412,venta,-19.74847985723147,2195.488354570093,1,-0.04336019408710534,2.680220825395433
