,name,rank,price,market_cap,amount,operacion,variacion,market_value,cluster,roi,roi_acumulado
0,BTC,1,29906.66174779145,569996838236.8746,0.10113785623100878,venta,-0.020059073793631046,3024.6956561975417,1,-0.2274085169354937,4.060199200454777
1,ETH,2,1805.2049888951608,218544227813.8088,1.5599868009968552,compra,0.05879904931752589,2816.0959557701253,1,-0.2274085169354938,4.058499040318342
2,BNB,3,298.9347247908518,48809157475.70194,8.72262751397326,venta,-1.3661821381120274,2607.4962553427085,1,-0.2274085169354938,3.9145848392711216
3,ADA,4,0.5670895745276743,19133051325.976574,4230.1898371404895,compra,991.2041711300249,2398.8965549152917,1,-0.2274085169354938,3.0066288267710854
4,XRP,5,0.3953797722505657,19113884341.15591,5539.729162218771,venta,-330.6160751772346,2190.296854487875,1,-0.2274085169354938,3.4226821282784234
5,SOL,6,38.48053163388508,13075923614.967993,51.498694792340686,compra,17.1679431517842,1981.6971540604586,1,0.973679082786638,29.060895822648042
6,DOGE,7,0.08122892830840789,10776704001.937778,21828.39895290741,compra,3975.608715120481,1773.0974536330418,1,-0.30873393620544176,0.5490256300221638
7,DOT,8,9.344997228154734,9228925960.85691,167.41553956721197,compra,52.10096656761294,1564.497753205625,1,-0.31830163259014155,2.094557527395977
8,WBTC,9,29919.761631899582,8180110848.681798,0.045317809328152846,compra,0.023099662241612688,1355.8980527782085,1,0.4221152962603303,3.489931795853367
9,TRX,10,0.08142632408415842,7590707469.731113,14090.017758446249,compra,3767.878724652255,1147.2983523507917,1,0.37349596989245537,3.1360522728049425
