,name,rank,price,market_cap,amount,operacion,variacion,market_value,cluster,roi,roi_acumulado
0,BTC,1,41441.1648206042,785297889647.9923,0.1144681719490152,venta,-0.013034491530975504,4743.694380452401,1,0.21167161697379333,3.488132755411024
1,ETH,2,3014.648309726498,360130344738.20935,1.4567565135498233,,0.0,4391.608561256041,1,0.20483088100302882,3.4864325952745903
2,BNB,3,414.20001725604124,68391365209.89963,9.872987776238215,venta,-0.20777123902248684,4089.391707286553,1,0.21167161697379355,3.34251839422737
3,ADA,4,1.1273453948430014,37855752268.424995,3337.2561664897503,compra,82.64697334644961,3762.2403707036287,1,0.21167161697379355,3.205393287969166
4,SOL,5,113.89430647555439,35923375177.2557,30.160322674759794,compra,1.7539571428604575,3435.089034120704,1,2.421190447926005,20.92986168514657
5,XRP,6,0.6671265223456205,31910303814.474304,4700.139841507161,,0.0,3135.587947002768,1,0.10602749453360416,2.911173306782601
6,LUNA,7,55.374805616611205,22199250933.29692,50.2175371992761,compra,8.783282002385057,2780.7863609548563,1,3.641896898829181,22.06061687064279
7,DOT,8,21.36698943917512,21101596793.035835,114.83297782107459,compra,7.602585994356787,2453.6350243719316,1,0.06912201497687653,2.8145197867994316
8,DOGE,9,0.14714067075361242,19521265248.480835,14452.045630197052,compra,1234.5842189249997,2126.4836877890075,1,-0.1709615252284571,1.2640675540137598
9,AVAX,10,77.24948720742881,18936619776.318043,23.292482788585396,venta,-2.1564725862684613,1799.3323512060833,1,2.8773491743161386,19.044236611190225
