,name,rank,price,market_cap,amount,operacion,variacion,market_value,cluster,roi,roi_acumulado
0,BTC,1,49368.84709922548,932695365142.3951,0.12337921027589792,,0.0,6091.089367333993,1,0.555833810302425,2.8575175951437477
1,ETH,2,4198.32287254029,498007875686.38794,1.3452286290958713,venta,-0.23812186909394106,5647.704122329214,1,0.5494387166883987,2.862658170978079
2,BNB,3,557.7830741549176,93038857104.00938,9.37524982583275,venta,-1.3064759838398348,5229.355668823347,1,0.5494387166883989,2.7119032339600935
3,SOL,4,196.16825968658884,59983315118.44435,24.524901342367293,venta,-0.7687469451349356,4811.007215317479,1,3.7915415776582417,15.120677758800381
4,ADA,5,1.3781046812897044,45909141522.147835,3187.463783738638,compra,437.90721523804723,4392.658761811611,1,0.41470491523723374,2.698164522770888
5,XRP,6,0.8055949215549653,38062181528.7118,4933.385504261249,compra,679.4606933430341,3974.310308305743,1,0.4018731246228371,2.5213397492691785
6,DOT,7,28.310138916698826,27958507597.69334,125.60736156269374,compra,40.416348868190994,3555.961854799876,1,0.5494387166883992,2.4933887630341873
7,LUNA,8,68.10562251806755,26270930242.369602,46.069814580457574,venta,-11.173152123972656,3137.613401294008,1,4.237539324017123,13.982767242576603
8,DOGE,9,0.1712548381414901,22674128031.08804,15878.470805837873,compra,959.2969076528971,2719.2649477881405,1,0.0601422798394311,1.613535448914411
9,AVAX,10,85.79002032646572,20824940381.421642,26.820328116561285,compra,2.4001503573671066,2300.9164942822727,1,3.9582038934028763,11.800700945873281
