,name,rank,price,market_cap,amount,operacion,variacion,market_value,cluster,roi,roi_acumulado
0,BTC,1,40869.55432742144,767423192906.1912,0.10721748210263998,venta,-0.008796259231251772,4381.930709643181,1,0.11926710335713464,0.11926710335713464
1,ETH,2,2827.3289460399023,330757177808.4737,1.442962127718116,venta,-0.21492428768551824,4079.728591736756,1,0.11926710335713442,0.11926710335713442
2,BNB,3,337.87386697701146,56809110535.372986,11.16152703499573,,0.0,3771.1883006824646,1,0.11738912612813768,0.11738912612813768
3,ADA,4,1.38614525924107,44469171551.33166,2507.1862654760166,compra,297.06155815678994,3475.324355923903,1,0.11926710335713464,0.11926710335713464
4,XRP,5,0.733150957283,33991279559.730774,4332.872354251652,,0.0,3176.649514304644,1,0.12051129252368398,0.12051129252368398
5,DOGE,6,0.20097429289748,26273456617.354126,14285.01167348577,compra,3210.5716472154745,2870.92012011105,1,0.11926710335713442,0.11926710335713442
6,DOT,7,19.13237246819901,18771856341.66689,134.26029659804266,venta,-16.373919054794133,2568.7180022046246,1,0.11926710335713486,0.11926710335713486
7,UNI,8,25.44015578595181,14943213578.045895,89.09205994523742,venta,-11.678368454385907,2266.5158842981973,1,0.11926710335713442,0.11926710335713442
8,LINK,9,24.05049450391709,10654598841.674723,81.67456873170921,compra,27.9401046055307,1964.313766391771,1,0.9898081837460173,0.9898081837460173
9,BCH,10,548.598162581949,10318767991.88375,3.029743374754851,venta,-0.4451225528809854,1662.1116484853449,1,-0.0529278356208861,-0.0529278356208861
