,name,rank,price,market_cap,amount,operacion,variacion,market_value,cluster,roi,roi_acumulado,fecha,rank_roi
0,ZB,173,0.29787048479633,138000062.43541482,350.48789768944,compra,0.0,104.39999999999999,3,0.0,0.0,2021-07-05,43
1,ZB,251,0.30085549631949,139382984.8718159,331.08541110726713,venta,-19.402486582172852,99.60886568281924,3,-0.045892091160735116,-0.045892091160735116,2021-08-05,43
2,ZB,308,0.33009733718336,152930402.5278476,372.13035043234026,compra,41.04493932507313,122.83923776282613,3,0.17662105136806638,0.13072896020733127,2021-09-05,43
3,ZB,323,0.28183467322265543,130570850.3740629,321.3652580474955,venta,-50.76509238484476,90.57187248693023,3,-0.13245332866925053,-0.0017243684619192567,2021-10-05,43
4,ZB,390,0.26953975719775536,124874753.35983701,314.4865534776448,venta,-6.878704569850696,84.76662926632329,3,-0.18805910664441283,-0.1897834751063321,2021-11-05,43
5,ZB,367,0.2880451739743341,133448105.87681222,286.9746479170963,venta,-27.51190556054848,82.66166238550329,3,-0.2082216246599301,-0.3980050997662622,2021-12-05,43
6,ZB,377,0.25473101003824866,118014026.51071827,286.9746479170963,,0.0,73.10134191929274,3,-0.2997955754857017,-0.6978006752519639,2022-01-05,43
7,ZB,408,0.18233985619268792,84476014.99108152,273.3453416532357,venta,-13.629306263860608,49.84175028799215,3,-0.5225885987740215,-1.2203892740259854,2022-02-05,43
8,ZB,388,0.16807909818330555,77869165.38321678,256.4213894339469,venta,-16.92395221928883,43.09907589096799,3,-0.587173602576935,-1.8075628766029204,2022-03-05,43
9,ZB,426,0.18106194971616893,83883975.22028375,256.4213894339469,,0.0,46.428156719839464,3,-0.5552858551739515,-2.3628487317768716,2022-04-05,43
10,ZB,399,0.1452180759468449,67277909.5959034,268.94185900879694,compra,12.52046957485004,39.05521930682513,3,-0.6259078610457363,-2.988756592822608,2022-05-05,43
11,ZB,341,0.13465381959853984,62383607.8437622,268.94185900879694,,0.0,36.21404856546648,3,-0.6531221401775241,-3.641878733000132,2022-06-05,43
