,name,rank,price,market_cap,amount,operacion,variacion,market_value,cluster,roi,roi_acumulado,fecha,rank_roi
0,MNGO,218,0.3660494061714,366049406.1714,436.2553425831807,compra,436.2553425831807,159.69100909167398,3,0.0,0.0,2021-09-05,47
1,MNGO,223,0.33561289477951417,335612894.7795142,412.74244669280654,venta,-23.51289589037416,138.52168733295213,3,-0.13256426820228284,0.0,2021-10-05,47
2,MNGO,235,0.3761529230904886,376152923.0904886,412.74244669280654,,0.0,155.25427780701935,3,-0.02778322530423505,-0.02778322530423505,2021-11-05,47
3,MNGO,259,0.25728216235823004,257282162.35823002,514.0607440660937,compra,101.31829737328712,132.25865981680525,3,-0.17178393092325328,-0.19956715622748833,2021-12-05,47
4,MNGO,269,0.2208595409366147,220859540.9366147,486.8154113798956,venta,-27.24533268619809,107.51782827823297,3,-0.32671332663124386,-0.5262804828587322,2022-01-05,47
5,MNGO,291,0.15889219329390558,158892193.2939056,486.8154113798956,,0.0,77.35116844342653,3,-0.5156197654244801,-1.0419002482832123,2022-02-05,47
6,MNGO,254,0.16000800029507858,160008000.29507858,497.27216498583,compra,10.45675360593441,79.56752472178705,3,-0.50174073559702,-1.5436409838802323,2022-03-05,47
7,MNGO,294,0.1606966551365156,160696655.1365156,517.6969941841816,compra,20.424829198351574,83.19217533962615,3,-0.4790428352051559,-2.022683819085388,2022-04-05,47
8,MNGO,324,0.10348963929750274,103489639.29750274,493.5007041231781,venta,-24.196290061003502,51.072209862771324,3,-0.6801810561955166,-2.7028648752809046,2022-05-05,47
9,MNGO,364,0.055027327357868965,55027327.35786896,573.187089438536,compra,79.68638531535788,31.540953607838436,3,-0.8024876053621047,-3.505352480643009,2022-06-05,47
