,name,rank,price,market_cap,amount,operacion,variacion,market_value,cluster,roi,roi_acumulado,fecha,rank_roi
0,AMP,40,0.05468091669134,2309049465.299382,9412.561660318925,compra,0.0,514.6875,2,0.0,0.0,2021-07-05,28
1,AMP,41,0.059252856009,2502111957.217993,9412.561660318925,,0.0,557.7211607347112,2,0.08361124125748387,0.08361124125748387,2021-08-05,28
2,AMP,53,0.06136855365683,2591453007.4061785,3903.245218666674,venta,-5509.31644165225,239.53651363751095,3,-0.5345981520096934,-0.45098691075220954,2021-09-05,28
3,AMP,52,0.05285304810992761,2231862775.208353,3903.245218666674,,0.0,206.29840732703465,3,-0.5991773506699994,-1.0501642614222089,2021-10-05,28
4,AMP,57,0.05959588243425943,2516597174.945776,4267.071438693598,compra,363.8262200269237,254.2998877989699,3,-0.5059140006334526,-1.5560782620556615,2021-11-05,28
5,AMP,58,0.05058462157699228,2136072335.1447396,4267.071438693598,,0.0,215.84819396830764,3,-0.5806228168193173,-2.136701078874979,2021-12-05,28
6,AMP,62,0.04688800557562185,1979972735.5428672,4065.000934744991,venta,-202.07050394860713,190.59978649323116,3,-0.629678617620923,-2.766379696495902,2022-01-05,28
7,AMP,67,0.031116128551301112,1313962609.645635,4805.393788544561,compra,740.3928537995703,149.52525086397645,3,-0.7094834227293718,-3.4758631192252736,2022-02-05,28
8,AMP,66,0.02693687756653965,1137482443.7005808,4805.393788544561,,0.0,129.44230414103498,3,-0.748503112780017,-4.22436623200529,2022-03-05,28
9,AMP,77,0.02733896882802499,1154461833.7421768,5933.828116661646,compra,1128.434328117085,162.22474191227099,3,-0.6848092446148955,-4.909175476620186,2022-04-05,28
10,AMP,77,0.01788300514053858,755158215.2653702,6551.787968503973,compra,617.9598518423272,117.16565792047538,3,-0.772355734459307,-5.681531211079493,2022-05-05,28
11,AMP,77,0.011463610266804224,484081920.32298076,7153.63462921017,compra,601.8466607061964,82.00647938037993,3,-0.8406674353265235,-6.522198646406016,2022-06-05,28
