,name,rank,price,market_cap,amount,operacion,variacion,market_value,cluster,roi,roi_acumulado,fecha,rank_roi
0,COMP,32,492.95671497166546,2629355061.930789,1.3179402577716042,compra,0.0,649.6875,2,0.0,0.0,2021-07-05,26
1,COMP,39,474.9069242754655,2587264793.3423467,1.260891037141014,venta,-0.057049220630590154,598.8058842951407,2,-0.07831706120998072,-0.07831706120998072,2021-08-05,26
2,COMP,49,509.79909348038456,2807008615.2271023,1.227898732134543,venta,-0.03299230500647112,625.9816605279035,2,-0.0364880646035155,-0.11480512581349622,2021-09-05,26
3,COMP,64,310.2051936948902,1708023145.4418082,0.6698228631329677,venta,-0.5580758690015752,207.7825309994282,3,-0.6801808084664887,-0.7949859342799849,2021-10-05,26
4,COMP,66,358.5565744516648,2158114466.1498837,0.7092322548760036,compra,0.039409391743035926,254.2998877989699,3,-0.6085812212810469,-1.4035671555610318,2021-11-05,26
5,COMP,75,211.45674139073247,1311341341.667478,1.0163796187759084,compra,0.3071473638999048,214.92032220230854,3,-0.6691943092605159,-2.0727614648215478,2021-12-05,26
6,COMP,76,205.34917924870769,1296609113.8055587,0.9281740847008068,venta,-0.08820553407510172,190.59978649323116,3,-0.7066285152581339,-2.7793899800796815,2022-01-05,26
7,COMP,83,136.38278492115103,893219057.4384278,1.0401407286353808,compra,0.111966643934574,141.85728928120844,3,-0.781653041991406,-3.5610430220710874,2022-02-05,26
8,COMP,87,109.68518428091124,724915297.366572,1.1183515933984076,compra,0.07821086476302685,122.66660061275506,3,-0.811191379528227,-4.372234401599314,2022-03-05,26
9,COMP,82,153.76686544072626,1028894909.4490546,1.000901747832244,venta,-0.1174498455661637,153.9055243783084,3,-0.7631083799852877,-5.135342781584602,2022-04-05,26
10,COMP,82,104.66212427062887,704685472.3230728,1.0620571999387187,compra,0.06115545210647477,111.1571626425023,3,-0.8289067241673846,-5.964249505751987,2022-05-05,26
11,COMP,85,57.89173047479569,412774248.04735845,1.343905567535367,compra,0.28184836759664833,77.8010188993348,3,-0.8802485519586958,-6.844498057710682,2022-06-05,26
