,name,rank,price,market_cap,amount,operacion,variacion,market_value,cluster,roi,roi_acumulado,fecha,rank_roi
0,BTS,179,0.0428570307887,128328950.14214385,2436.006369986949,compra,0.0,104.39999999999999,3,0.0,0.0,2021-07-05,36
1,BTS,249,0.04725585375157,141503401.03223872,2107.8630005602195,venta,-328.14336942672946,99.60886568281924,3,-0.045892091160735116,-0.045892091160735116,2021-08-05,36
2,BTS,272,0.06627521071508,198458467.47787845,2038.8190408025876,venta,-69.04395975763192,135.12316153910876,3,0.29428315650487336,0.24839106534413824,2021-09-05,36
3,BTS,318,0.045343117259519825,135780418.0648047,2349.973944058721,compra,311.15490325613337,106.55514410227086,3,0.02064314274205814,0.2690342080861964,2021-10-05,36
4,BTS,358,0.04942512184842703,148005998.63120717,1978.905574646807,venta,-371.06836941191386,97.80764915344996,3,-0.06314512305124553,0.20588908503495085,2021-11-05,36
5,BTS,404,0.03677046107818099,110112087.33549921,1978.905574646807,,0.0,72.7652704099458,3,-0.3030146512457298,-0.09712556621077895,2021-12-05,36
6,BTS,401,0.034595192649058894,103600147.71457772,1836.4766113287913,venta,-142.4289633180158,63.53326216441039,3,-0.3914438489999005,-0.4885694152106794,2022-01-05,36
7,BTS,429,0.026202971077367205,78468465.30712692,1609.5040742021695,venta,-226.97253712662183,42.173788705224126,3,-0.5960365066549413,-1.0846059218656208,2022-02-05,36
8,BTS,459,0.020272558834185845,60708610.136029616,1308.2960299945205,venta,-301.20804420764904,26.522508240595684,3,-0.7459529862011908,-1.8305589080668114,2022-03-05,36
9,BTS,439,0.026771348438268117,80169480.0332377,1709.129315704891,compra,400.83328571037055,45.75569643679439,3,-0.5617270456245749,-2.3922859536913865,2022-04-05,36
10,BTS,450,0.018425259248021075,55176465.59671639,1304.4039591721732,venta,-404.72535653271774,24.03398111189239,3,-0.7697894529512223,-3.1620754066426087,2022-05-05,36
11,BTS,456,0.012121202032315297,36297787.96991042,1387.8031138605916,compra,83.39915468841832,16.8218419241805,3,-0.8388712459369684,-4.000946652579577,2022-06-05,36
