,name,rank,price,market_cap,amount,operacion,variacion,market_value,cluster,roi,roi_acumulado,fecha,rank_roi
0,ABBC,167,0.1708648989461,146593231.993209,674.2168854490137,compra,0.0,115.2,3,0.0,0.0,2021-07-05,48
1,ABBC,178,0.17821283851971,154955557.42285845,674.2168854490137,,0.0,120.1541049337869,3,0.04300438310578891,0.04300438310578891,2021-08-05,48
2,ABBC,332,0.14783028962421,129896698.19493875,706.3055370034433,compra,32.08865155442959,104.41335209840219,3,-0.09363409636803666,-0.050629713262247744,2021-09-05,48
3,ABBC,377,0.1120126466050127,94632962.45445283,706.3055370034433,,0.0,79.11515251153041,3,-0.3132365233374096,-0.36386623659965733,2021-10-05,48
4,ABBC,409,0.12995718669734047,111885945.79941358,652.2658070748927,venta,-54.039729928550635,84.76662926632328,3,-0.2641785653964993,-0.6280448019961566,2021-11-05,48
5,ABBC,287,0.22097090899836377,203813979.40071112,548.6564063189386,venta,-103.60940075595406,121.23710483207148,3,0.052405423889509306,-0.5756393781066473,2021-12-05,48
6,ABBC,362,0.13787377816052865,128813027.99392344,531.700887346041,venta,-16.955518972897586,73.30761018970429,3,-0.36364921710326137,-0.9392885952099087,2022-01-05,48
7,ABBC,336,0.123782570809889,119440600.11452569,531.700887346041,,0.0,65.81530273759213,3,-0.4286866081806239,-1.3679752033905326,2022-02-05,48
8,ABBC,326,0.11480218491025426,111424475.25748435,490.93429759481575,venta,-40.76658975122524,56.36033001126583,3,-0.5107610242077619,-1.8787362275982944,2022-03-05,48
9,ABBC,352,0.12613003569523512,123362799.5727515,490.93429759481575,,0.0,61.921560479649294,3,-0.462486454169711,-2.3412226817680053,2022-04-05,48
10,ABBC,341,0.09262845158780066,91681404.1210514,551.3663349360968,compra,60.432037341281045,51.072209862771324,3,-0.5566648449412211,-2.8978875267092263,2022-05-05,48
11,ABBC,264,0.09205831714944188,91516116.33730674,502.50826567251494,venta,-48.858069263581875,46.260065291496375,3,-0.5984369332335384,-3.4963244599427648,2022-06-05,48
