,name,rank,price,market_cap,amount,operacion,variacion,market_value,cluster,roi,roi_acumulado,fecha,rank_roi
0,TFUEL,44,0.35296037724603,1871118634.4860866,1266.9623244659251,compra,0.0,447.1875,2,0.0,0.0,2021-07-05,27
1,TFUEL,53,0.32584081023951,1727351995.3493578,496.7591586075498,venta,-770.2031658583753,161.86440673458128,3,-0.6380390625082739,-0.6380390625082739,2021-08-05,27
2,TFUEL,62,0.38989756476429,2066930584.8533866,614.3575525595323,compra,117.59839395198253,239.53651363751095,3,-0.46434881646398674,-1.1023878789722605,2021-09-05,27
3,TFUEL,66,0.3089117596951532,1637607468.825286,672.6274558290578,compra,58.26990326952546,207.7825309994282,3,-0.5353570236211249,-1.6377449025933855,2021-10-05,27
4,TFUEL,69,0.37595717140228324,1993029570.821052,672.6274558290578,,0.0,252.87911570100678,3,-0.4345121102423328,-2.0722570128357183,2021-11-05,27
5,TFUEL,74,0.25947238261111155,1375518731.1003342,828.297485996511,compra,155.6700301674532,214.9203222023085,3,-0.5193955059067874,-2.5916525187425057,2021-12-05,27
6,TFUEL,86,0.18215999690029752,965669198.6718125,992.6737019374747,compra,164.37621594096368,180.82543846793726,3,-0.5956384324965763,-3.187290951239082,2022-01-05,27
7,TFUEL,77,0.20114406708876564,1066307824.9255306,743.3739062161371,venta,-249.2997957213376,149.52525086397645,3,-0.6656318638960694,-3.852922815135152,2022-02-05,27
8,TFUEL,78,0.15823593678603823,838842626.6876355,817.1167074881082,compra,73.74280127197108,129.29722767290397,3,-0.7108657382576571,-4.563788553392809,2022-03-05,27
9,TFUEL,80,0.195857600202091,1038283130.5407678,817.1167074881082,,0.0,160.03851741365483,3,-0.6421221134006321,-5.205910666793441,2022-04-05,27
10,TFUEL,84,0.12783715018781688,677692141.4306176,869.5215943033106,compra,52.40488681520242,111.1571626425023,3,-0.7514305237903512,-5.957341190583793,2022-05-05,27
11,TFUEL,96,0.06236050811706394,330586423.6214962,1247.6007853124888,compra,378.0791910091782,77.8010188993348,3,-0.8260214811475393,-6.783362671731332,2022-06-05,27
