,name,rank,price,market_cap,amount,operacion,variacion,market_value,cluster,roi,roi_acumulado,fecha,rank_roi
0,BSV,31,141.613518296843,2659368458.7032957,4.706912927640042,compra,0.0,666.5625,2,0.0,0.0,2021-07-05,31
1,BSV,38,140.46528965256618,2641686160.14325,4.398350627659122,venta,-0.3085622999809202,617.8155949076848,2,-0.07313178447979773,-0.07313178447979773,2021-08-05,31
2,BSV,40,196.21443688672537,3695608492.2078514,4.525765327248298,compra,0.12741469958917584,888.020495167491,2,0.3322389050801553,0.25910712060035757,2021-09-05,31
3,BSV,47,154.95941045079945,2922741994.1038694,4.124507792979458,venta,-0.40125753426884003,639.1312959998247,2,-0.04115323619341815,0.2179538844069394,2021-10-05,31
4,BSV,49,174.3717056455402,3293708524.4705367,3.7632350949304842,venta,-0.36127269804897316,656.201722248185,2,-0.015543595314490455,0.20241028909244896,2021-11-05,31
5,BSV,56,121.18915122576728,2292389188.588108,1.7734287271467588,venta,-1.9898063677837254,214.9203222023085,3,-0.6775691368741739,-0.4751588477817249,2021-12-05,31
6,BSV,57,114.69372958478795,2172718775.868587,1.6618152289862478,venta,-0.11161349816051096,190.59978649323116,3,-0.7140556414541305,-1.1892144892358554,2022-01-05,31
7,BSV,53,96.94956860579653,1839274658.669509,1.542299290386285,venta,-0.11951593859996262,149.52525086397645,3,-0.7756770732467302,-1.9648915624825856,2022-02-05,31
8,BSV,55,81.19998396730826,1542505478.9491599,1.592330704461223,compra,0.05003141407493783,129.29722767290397,3,-0.8060238497171623,-2.7709154121997477,2022-03-05,31
9,BSV,58,95.7128445346676,1820870025.6556733,1.6949108837060265,compra,0.10258017924480356,162.22474191227099,3,-0.756624859765932,-3.5275402719656794,2022-04-05,31
10,BSV,54,73.82733885985209,1406497212.3722682,1.5870226359220843,venta,-0.10788824778394232,117.16565792047538,3,-0.8242240481268067,-4.351764320092486,2022-05-05,31
11,BSV,47,56.412786360577435,1076302464.3688812,3.962930013669917,compra,2.375907377747833,223.55992422308123,2,-0.6646077086198501,-5.016372028712336,2022-06-05,31
