,symbol,price,amount
0,SOC,0.0,1135.317250243108
1,PMON,11.950848231624194,2.3537992171958138
2,PAID,0.5020944813643439,56.602859997149956
3,PIVX,0.7214693029083911,36.507452486520634
4,CVN,3.253460281648428,9.471786701458955
5,NXS,0.6640585205160415,43.98991854462759
6,EFI,0.0,34.47839258939683
7,BELT,7.217653450201762,5.055598596856206
8,DRS,0.0,147.16666892282757
9,NULS,0.45047364236910586,71.49338655273584
10,VSP,6.865026286542939,3.5053942231126394
11,MASS,0.32272584363790113,56.503344199571046
12,MITH,0.043913126266711455,565.6387877879248
13,APL,0.0024866909287729697,12721.763486426848
14,NRV,0.0,31.794005646997768
15,LTX,1.6328142835480908,17.04578702195059
16,EPK,0.8136223438278304,24.241431770328887
17,AUTO,0.0,0.029149312515379444
18,ARCH,0.0,10.413656349629186
19,MBL,0.0,4033.095874191429
20,WELL,0.0,96.02122038781678
21,REVV,0.15557434197005504,162.05025388342477
22,EGR,0.016922417460769605,8533.85142788201
23,ZEON,0.001859221078477767,27153.329796741426
24,GXC,0.0,47.49323330234855
25,BABY,0.0,41.08677213190826
26,SPI,46.60412408159107,0.5560454742195865
27,ATRI,0.04793365155143425,501.47190247358344
28,MAPS,0.9663636322964826,30.193290363161303
29,KSP,20.33857957937575,4.992463346197682
30,DEXT,0.4738474018647411,71.45626361806566
31,BASID,0.013926209309575532,568.1602526136356
32,UNFI,0.0,3.341563875909246
33,PPT,0.7805276158267722,42.548438055095424
