,symbol,price,amount
0,MOF,0.0003731123624604972,19351.457637285956
1,QUICK,70.21495576136653,0.1188165104730536
2,QUACK,6.4474374172e-10,16771552456.973019
3,ERN,1.8527730236566275,4.849506347489539
4,MIR,0.27149659559898276,42.59013673858268
5,BZRX,0.06039381086750431,189.79714790325895
6,WNXM,17.34894700200299,0.6397906574342413
7,SLP,0.0053228471228922835,2870.4442836264125
8,YFII,506.1762674414436,0.014302852653413852
9,WILD,0.0,37.95617975833898
10,FARM,43.325770869329936,0.29907625372119295
11,MRPH,0.0,17.926571416742267
12,ATA,0.1531171067561835,63.5693791183687
13,WNCG,0.17757173782298957,64.30063240133188
14,VXV,0.7388800596987032,21.17733022409979
15,erowan,0.01312801048080177,453.58165454857004
16,DATA,0.03411022786424512,283.42689536896074
17,GF,0.4868918516343994,16.53977878855002
18,BIOT,0.015799868932648307,618.7100864540473
19,XHV,0.8489886109973453,12.87049924972815
20,AURY,2.283499516243537,5.3338099503189
21,ROOK,38.61105338258167,0.3449122582679363
22,PEAK,0.021370244480313213,587.8362920337767
23,ZLW,0.4039554754933227,27.322992768839857
24,KP3R,129.7352944819058,0.1130756702966635
25,VEGA,1.451111813453333,5.83981851606119
26,TORN,25.458377203337665,0.47367262205315785
27,DG,0.0,296.29063331433537
28,DERC,0.37082693207919265,21.215352861544442
29,LOKA,1.0582851089285963,14.398719678116116
30,DAD,0.0660237709114433,209.79862058479475
