,symbol,price,amount
0,eRSDL,0.11036437516933802,186.29765103471698
1,GRS,0.0,37.52349226997302
2,KRL,1.7463537313016004,20.718982384597407
3,FRONT,0.810598297531895,34.507221404283
4,WTC,1.0360322932122539,36.939895668839966
5,INO,2.93357254558527,41.529495704644134
6,MTV,0.01317032843791583,1805.5543913029228
7,LAZIO,4.039757186281773,4.995356193886919
8,HEGIC,0.08827503316663729,296.1316374638174
9,NRG,1.4448096108183734,22.936397392714913
10,LON,1.688005410490099,18.60895948179322
11,AUCTION,27.556664674104315,1.0360156855288638
12,EDG,0.010629532474792168,2827.369549534026
13,XOR,154.71317281344082,0.27818204663314106
14,DEGO,0.0,4.12463120829256
15,ELA,3.5247104073154985,11.040044814775314
16,RVP,0.03947996268937348,615.9648881619813
17,PHB,0.5455446434840222,1759.7911339480063
18,GHC,0.0,572826406.3888762
19,KYL,0.2662019887246928,85.97409754317196
20,MCB,19.635423403937306,0.9292797685189155
21,BEPRO,0.009273324251943672,3927.4894232338293
22,BLZ,0.0,145.86398387978306
23,WOZX,0.3984710854312961,87.22960801827762
24,FARM,0.0,0.43156330359711026
25,BTM,0.0,930.4371604467858
26,OOE,0.3303664495489758,88.31403841988855
27,PAC,0.004001917128483489,7470.526838181557
28,ADAPAD,0.5374119638365731,83.89917525300709
29,VELO,0.0,205.15594248236175
30,ASTRO,0.0,136.61865571578724
31,HAM,0.0,1465369573.3253338
32,RBN,1.4837060509184583,20.130070565514966
33,NIM,0.005869937445883019,4457.046242634233
34,RAINI,0.10098708805193658,280.5582486323591
35,PNG,1.1803815645565694,32.743938129626194
36,ZASH,0.03779676034064525,807.9664189809346
37,FLM,0.0,86.0160938675403
38,STRONG,496.96531179750156,0.08916175687686244
39,GAS,0.0,5.789699587548679
40,PNK,0.09174406391810631,292.0488720522059
41,TKING,3.944243022884752e-05,445135.63604780135
42,SPIRIT,0.10260578142589673,150.80459715282564
